item_id,name,name_norm,category_id,note,source_id,source_url,fetched_at,updated_at
item_c62367f9ab04,たわし,たわし,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_855740b42089,たわし（金属製）,たわし(金属製),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_75fdc935a36a,タンス,タンス,large_burnable,金属の部分はできるだけ外して「燃えないごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_7e36324cbc0a,タンバリン,タンバリン,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_42fd48f7dab0,ダンベル,ダンベル,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_f9426457239e,チェンソー,チェンソー,nonburnable,エンジン式の場合は燃料を抜いてください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_cfc65d71f555,地球儀,地球儀,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_f6e83d916614,チャイルドシート,チャイルドシート,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_f8172e5cde86,着火剤,着火剤,burnable,火の気がない事を確認してから排出してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_cf6dd0594536,チャッカマン,チャッカマン,nonburnable,使い切り、他のごみとわけてください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_2c0b40c0f0e0,茶碗（陶磁器製）,茶碗(陶磁器製),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_bf16f4297c2e,茶碗（木・プラスチック製）,茶碗(木・プラスチック製),burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_6c2f5f531e1d,チューブ容器（プラスチック製）,チューブ容器(プラスチック製),plastic_container,汚れが取れない場合は「一般ごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_ea65aa441f2d,調味料のびん,調味料のびん,bottle,軽く水洗いしてください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_34328259ad57,調理油,調理油,burnable,固めるか、古紙・布等に吸わせてください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_31ddc687e15c,ちりとり（金属製）,ちりとり(金属製),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_9213202b61a2,ちりとり（プラスチック・竹製）,ちりとり(プラスチック・竹製),large_burnable,ごみ袋に入る場合は「一般ごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_595df98906f1,衝立（ついたて）,衝立(ついたて),large_burnable,金属製は「燃えないごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_48af3308763c,使い捨てカイロ,使い捨てカイロ,burnable,外装は「容器包装プラスチック」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_c0c172d1c0f2,使い捨てコンタクトレンズの容器,使い捨てコンタクトレンズの容器,plastic_container,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_8b0d05c416c9,使い捨てライター,使い捨てライター,nonburnable,できるだけ使い切って、専用コンテナに入れてください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_7f8cfc9dfaab,机（スチール製）,机(スチール製),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_feb4fc2ed55b,机（木製）,机(木製),large_burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_795f5e144b08,漬物石（市販のもの）,漬物石(市販のもの),nonburnable,自然石は収集しません。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_6ebc1a44f3e3,壷（つぼ）,壷(つぼ),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_e830dddbc7f1,積み木,積み木,burnable,枠やケースなど、ごみ袋に入らない大きなものは、「燃える粗大ごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_bacfa7e967da,爪切り,爪切り,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_46feafb47f86,釣り糸,釣り糸,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_3790c9f72222,釣り竿（グラスロッド・カーボンロッド）,釣り竿(グラスロッド・カーボンロッド),large_burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_01bd76632419,釣り竿（竹製）,釣り竿(竹製),large_burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_f622c31dfc00,釣り竿リール,釣り竿リール,nonburnable,電動の場合、鉛バッテリーは販売店へ,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_d1443f2619fe,釣り針,釣り針,nonburnable,紙に包むか、袋に入れてください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_b3f4ab5aee44,テープのり,テープのり,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_5fb4b9446414,テーブル（金属製）,テーブル(金属製),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_8a52596f6582,テーブル（プラスチック・木製）,テーブル(プラスチック・木製),large_burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_b3c0905bdae0,テーブルクロス,テーブルクロス,burnable,ごみ袋に入らない大きなものは縛って「燃える粗大ごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_cfd6dfce9856,テープレコーダー,テープレコーダー,nonburnable,電池は取り外してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_33ad9eec5d13,ＤＶＤディスク・ケース,DVDディスク・ケース,burnable,"外装フィルムは「容器包装プラスチック」へ。
表紙、説明書類は「古紙」へ。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_d2cfcd9696f1,DVDプレーヤー・レコーダー,DVDプレーヤー・レコーダー,nonburnable,データは削除しましょう。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_7c0334944349,ディスペンサー（石鹸・アルコール）,ディスペンサー(石鹸・アルコール),nonburnable,"充電式の場合は、
こちら
をご覧ください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_8e7c1076f65f,ディスポーザー,ディスポーザー,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_8c954304a249,ティッシュペーパー,ティッシュペーパー,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_ff4d70d8be24,ティッシュボックスの外装フィルム・取出口のフィルム,ティッシュボックスの外装フィルム・取出口のフィルム,plastic_container,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_9da573802750,手鏡,手鏡,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_11b5a1144f1c,手提げ金庫,手提げ金庫,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_b127a628efa9,デジタルカメラ,デジタルカメラ,nonburnable,"電池は取り外して、販売店又は電池回収ボックスへ。
データは削除してください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_5899172da4f0,デスクマット,デスクマット,large_burnable,ごみ袋に入るサイズのものは「一般ごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_a2c5dda29a53,鉄アレイ,鉄アレイ,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_4563b1e23d39,鉄扇,鉄扇,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_e1ee05a15a65,鉄パイプ,鉄パイプ,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_11e786c673bb,鉄板（バーベキュー用）,鉄板(バーベキュー用),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_1f1121d10080,テニスボール,テニスボール,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_9cd3dd3d510d,テニスラケット,テニスラケット,large_burnable,金属製のものは「燃えないごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_8c446df2df58,手袋,手袋,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_d1ce1a87c00b,テレビアンテナ,テレビアンテナ,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_359260e63d39,テレビ台,テレビ台,large_burnable,ガラス戸、金属部は外して「燃えないごみ」へ,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_678843d0f159,テレホンカード,テレホンカード,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_6bdd89e1d080,電気カーペット,電気カーペット,large_burnable,"電気コードは切って燃えないごみへ。
丸めて縛ってください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_6a440124a893,電気ケトル,電気ケトル,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_42f936f0be76,電気コード（延長コード・テーブルタップ）,電気コード(延長コード・テーブルタップ),nonburnable,縛って出してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_95144dfd3074,電気こたつ,電気こたつ,large_burnable,電熱器部分、コード類は「燃えないごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_3a95986c2c8a,電気炊飯器,電気炊飯器,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_cc8793f56a3f,電気スタンド,電気スタンド,nonburnable,蛍光灯は取り外してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_700cd97c7081,電気ストーブ,電気ストーブ,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_5edaa5719576,電気ひげそり,電気ひげそり,nonburnable,"できるだけ電池を取り外してください。電池を取り外せない場合は、危険物のコンテナへ出してください。詳しくは
こちら
をご覧ください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_0444ed982c24,電気ポット,電気ポット,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_8aa49e058689,電気毛布,電気毛布,large_burnable,"電気コードは切って燃えないごみへ。
丸めて縛ってください。
充電式電池を使用する製品の場合、必ず電池を取り外してください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_e977b4baf509,電球,電球,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_93972c26b60d,電子オルガン,電子オルガン,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_a562b30bc0b4,電子辞書、電子書籍端末,電子辞書、電子書籍端末,nonburnable,"電池が取り外せない場合は、危険物のコンテナへ出してください。
詳しくは
こちら
をご覧ください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_2fb83883265e,電子体温計のケース,電子体温計のケース,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_2398da8272fb,電子体温計、温度計、血圧計,電子体温計、温度計、血圧計,nonburnable,電池を取り外してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_e2c8ea6691dd,電子タバコ,電子タバコ,nonburnable,"電池が取り外せない場合は、危険物のコンテナへ出してください。詳しくは
こちら
をご覧ください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_dd4c6b6f2052,電子ピアノ,電子ピアノ,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_b165d0627460,電子レンジ,電子レンジ,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_7617f1dcc981,天体望遠鏡,天体望遠鏡,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_a6631790606b,電卓,電卓,nonburnable,電池はできるだけ取り外してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_2f1de488885b,テント,テント,large_burnable,ポールなどの金属部分は「燃えないごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_d54612475310,電動アシスト付き自転車,電動アシスト付き自転車,nonburnable,電池は取り外して、販売店へ,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_dd2119f89c12,電動肩たたき器,電動肩たたき器,nonburnable,"充電式の場合は、
こちら
をご覧ください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_15bf7dc41372,点灯管,点灯管,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_20934e9b4b09,電動工具類,電動工具類,nonburnable,電池は取り外して、販売店又は電池回収ボックスへ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_8ed65bcf26e6,電動スケートボード,電動スケートボード,nonburnable,"できるだけ電池を取り外してください。電池を取り外せない場合は、危険物のコンテナへ出してください。詳しくは
こちら
をご覧ください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_87e679eefd0e,電動チェーンソー,電動チェーンソー,nonburnable,電池は取り外して、販売店又は電池回収ボックスへ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_1862be0655c4,電動歯ブラシ,電動歯ブラシ,nonburnable,"電池は取り外してください。
電池が取り外せない場合は、危険物のコンテナへ出してください。
詳しくは
こちら
をご覧ください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_b9c686d5ad41,テントの支柱,テントの支柱,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_e7a084165a94,電熱グローブ,電熱グローブ,burnable,モバイルバッテリー、電池は必ず取り外してください。外した電池は、販売店又は電池回収ボックスへ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_df887c652c81,電熱スリッパ,電熱スリッパ,burnable,モバイルバッテリー、電池は必ず取り外してください。外した電池は、販売店又は電池回収ボックスへ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_b1c1e0cab126,電熱手袋,電熱手袋,burnable,モバイルバッテリー、電池は必ず取り外してください。外した電池は、販売店又は電池回収ボックスへ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_bad6bef816e3,電熱ベスト,電熱ベスト,burnable,モバイルバッテリー、電池は必ず取り外してください。外した電池は、販売店又は電池回収ボックスへ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_6f82eea124db,電熱マフラー,電熱マフラー,burnable,モバイルバッテリー、電池は必ず取り外してください。外した電池は、販売店又は電池回収ボックスへ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_b07730d9da5f,電熱毛布,電熱毛布,large_burnable,モバイルバッテリー、電池を使用している場合、必ず取り外してください。外した電池は、販売店又は乾電池回収箱へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_5655e696b116,天ぷら油,天ぷら油,burnable,凝固剤で固めるか、紙くず・ぼろ布などに吸わせてください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_4835852fa5e6,電話機,電話機,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_b575432b7acd,トースター,トースター,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_f833775fa925,砥石（といし）,砥石(といし),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_abb4c127aea6,トイレットペーパーの外袋,トイレットペーパーの外袋,plastic_container,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_3dec3622bd7a,トイレブラシ,トイレブラシ,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_c5a1a65fb534,陶器・陶磁器,陶器・陶磁器,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_0f98e002c647,同軸ケーブル,同軸ケーブル,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_4a31907fa79f,籐製品,籐製品,large_burnable,ごみ袋に入る場合は「一般ごみ」でも差し支えありません。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_bbbb7eb20fdf,豆腐のパック・フタ,豆腐のパック・フタ,plastic_container,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_859c8f4b5a84,灯油タンク（金属製）,灯油タンク(金属製),nonburnable,外付けの鉄製のもの。中身を空にしてください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_05d35a3e976c,灯油ポリタンク,灯油ポリタンク,large_burnable,中を空にしてください,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_fd4201de01cc,灯油ポンプ（電動）,灯油ポンプ(電動),nonburnable,電池は取り外してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_1615f99c0d88,灯油ポンプ（手動）,灯油ポンプ(手動),burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_a597a54ef3c4,時計（掛け時計・置き時計）,時計(掛け時計・置き時計),nonburnable,電池は取り外してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_2dbdd5354cff,戸棚,戸棚,large_burnable,ガラス戸、金属部分はなるべく外してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_8acfcdf574b4,トタン板,トタン板,nonburnable,"一度に５枚程度としてください。
大量の場合は販売店等にお問い合わせください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_b597d86dea7d,トナーカートリッジ（プリンタ用）,トナーカートリッジ(プリンタ用),burnable,"プリンター等で使用したもの
できるだけ店頭回収を利用してください",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_261cd311c87c,土鍋,土鍋,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_b91d4ee0d920,土瓶,土瓶,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_1192ef4540c4,トミカ,トミカ,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_f60b9eccdb30,ドライバー等（工具類）,ドライバー等(工具類),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_25a849fe9d3e,ドライヤー,ドライヤー,nonburnable,"充電式の場合は、
こちら
をご覧ください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_6c2cd4e3d060,ドラムセット,ドラムセット,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_23582352058e,トランプ,トランプ,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_c704f6ffef12,トランペット,トランペット,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_a54d900d4af1,鳥かご（木・プラスチック製）,鳥かご(木・プラスチック製),large_burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_d68c70e82982,鳥かご（金属製）,鳥かご(金属製),nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_6eda16fc3ff3,塗料,塗料,burnable,タッパーなどに入れて固めるか、新聞紙に塗り広げて乾燥させてください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_de8b301f545b,塗料の空き缶,塗料の空き缶,nonburnable,中を空にしてください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_f4a279ab919a,塗料のスプレー缶,塗料のスプレー缶,nonburnable,"使い切り、風通しの良い屋外で穴を開けてから出してください。
スプレー缶コンテナへ。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_d18125759a7c,トレイ（食品などの容器）,トレイ(食品などの容器),plastic_container,中を洗ってください。できるだけスーパーの店頭回収にご協力ください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_bf58b56fb15b,ドレッサー,ドレッサー,large_burnable,できるだけ鏡部分は取り外して「燃えないごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_37696d548c3a,ドローン,ドローン,nonburnable,"電池が取り外せない場合は、危険物のコンテナへ出してください。
詳しくは
こちら
をご覧ください。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_49d7f7ca2be3,トロフィー,トロフィー,large_burnable,金属製のものは、「燃えないごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_8c0816147b01,ナイフ,ナイフ,nonburnable,刃先を紙か布で包んで「刃物」と明記してください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_1eda02a7e6c6,苗木等の鉢・ポット（プラスチック製）,苗木等の鉢・ポット(プラスチック製),burnable,ごみ袋に入らないものは、「燃える粗大ごみ」へ。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_f8312911e9d9,長靴,長靴,burnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_2ad6e76e91fe,なべ,なべ,nonburnable,,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_816f2fe16bde,鍋焼きうどんの容器（アルミ製）,鍋焼きうどんの容器(アルミ製),nonburnable,"軽く水洗いしてください。
外装フィルム、プラスチック製のフタの部分は「容器包装プラスチック」です。",src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_4a5054d315c0,生木・木の根,生木・木の根,large_burnable,土を落として長さ１ｍ、太さ１０ｃｍ程度に切ってください。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
item_9aeb9fa61a74,生ごみ、残飯,生ごみ、残飯,burnable,十分に水切りすると、においが減って軽くなります。,src_web_dict,https://gb.hn-kouiki.jp/nonoichi,2026-01-24T08:16:54,2026-01-24T08:16:54
